,DATA_MONTH,USER_ID,SHOP_NAME
387917,202106,2368178857,永煌翡翠
374869,202106,349151010,小真crazy
644400,202108,3864137158,u[3864137158]
558466,202108,346352468,念慈阁品牌官方企业店
510422,202108,361716135, 诺雷登卫浴工厂直销店
641198,202108,729593684, 藏无缺
566841,202108,3999700252,酷客来企业店
585852,202108,348111775, 草头黄 工厂直销 专业
57887,202107,755001717,商用电脑之家
146316,202107,2201483377489,全友促销正品店
510517,202108,2201483377489,全友促销正品店
423694,202106,2201483377489,全友促销正品店
120970,202107,2738292636,levi's李维斯眼镜折扣店
366653,202106,2738292636,levi's李维斯眼镜折扣店
120210,202107,348111775,草头黄 工厂直销 专业
478908,202106,2200726877775,u[2200726877775]
500225,202108,2200726877775,u[2200726877775]
98586,202107,2200726877775,u[2200726877775]
444241,202106,52848537,d[s59296740]
547562,202108,115664341, 爱然永不自爆淋浴房
422562,202106,348111775,草头黄 工厂直销 专业
492510,202106,3964016977,怡安特步A28
14616,202107,392901721,顺达不锈钢装饰材料官方店
617458,202108,2206880292462,u[2206880292462]
48317,202107,894027306,简单衣服49店
490386,202106,894027306,简单衣服49店
607724,202108,894027306, 简单衣服49店
558557,202108,2200589938241,d[s446424776]
309001,202109,348111775, 草头黄 工厂直销 专业
545703,202108,39878557, 三荷日用品直销店
17096,202107,1783249167,慕凯风品牌直销
511773,202108,2577204675, 巴黎希腊
405074,202106,115664341,爱然永不自爆淋浴房
153568,202107,151748891,东京名品直销
573376,202108,2204174213300,嘉尼尼校服定制
8360,202107,115664341,爱然永不自爆淋浴房
236122,202109,1733158840,维依德工厂直营店
405353,202106,252242255,LEFE官方店
48819,202107,2204174213300,嘉尼尼校服定制
17451,202107,3300995751,浙江三泰管业直销店
590319,202108,139843171,多曼尼烘焙坊
489150,202106,2197044586,友盛达科技电子商行
522138,202108,332657952, 小龙工厂直销家具
96208,202107,11915688,电商B303(原1117)
302390,202109,2033752385, 浩翰水泵风机电机
643619,202108,3411037079, 欧亿涛电子元件
528769,202108,37573902, Bymiumiuの人偶私房衣
419087,202106,2206648569341,u[2206648569341]
8905,202107,2206648569341,u[2206648569341]
155262,202107,332657952,小龙工厂直销家具
221241,202109,3454639734, 森荣塑胶制品厂
100886,202107,139843171,多曼尼烘焙坊
172806,202106,1060575512,房屋医生旗舰店
3696,202107,2206539175081,桔橙知性生活
486843,202106,2206539175081,桔橙知性生活
75381,202107,2694876097,珠穆狼爪官方店
225591,202109,4046720446,d[u4046720446]
75023,202107,1968391380,深圳虹泰电子厂家直销
447431,202106,2204174213300,嘉尼尼校服定制
474946,202106,58709156,诚芯MCU honestchip
94615,202107,835295004,Top餐具工厂直销批发
151174,202107,490469681,成都女鞋汇
167175,202107,143584903,林氏木业家具旗舰店
149748,202107,346352468,念慈阁品牌官方企业店
476465,202106,346352468,念慈阁品牌官方企业店
492065,202106,39878557,三荷日用品直销店
651283,202108,151748891, 东京名品直销
32770,202107,2571413358,管乐网上直销部
619304,202108,194862662, 德飞马户外店
466110,202106,368116382,馨妈海外代购
105920,202107,3185281753,ZW珠宝工作室
251145,202109,2200535623195,u[2200535623195]
456312,202106,151748891,东京名品直销
262075,202109,2209569152443, 柠檬树下我和你
568290,202108,4046720446,d[u4046720446]
612107,202108,2769700358, 格天机电设备
583634,202108,2571413358, 管乐网上直销部
134348,202107,2769700358,格天机电设备
283927,202109,824284334, 深圳宏晖五金制品
349468,202106,3032579446,STARESSO官方品牌店
491539,202108,50983440, 居家家您身边的居家伴
191885,202109,2010209038, 科航半导体元件
100594,202107,50983440,居家家您身边的居家伴
422577,202106,490469681,成都女鞋汇
63588,202107,129391874,泉旺国际
29937,202107,60045548,3Cdiy大杂兔饰品配件
188747,202109,2769700358, 格天机电设备
143175,202107,2203342646,上海创亿
160415,202108,143584903,林氏木业家具旗舰店
486346,202106,703253474,女王范欧美风
590646,202108,703253474, 女王范欧美风
384418,202106,392901721,顺达不锈钢装饰材料官方店
433951,202106,3473376537,神游易购精品店
553914,202108,1783249167, 慕凯风品牌直销
645986,202108,41586162, 领达通风设备厂家直销
217424,202109,143584903,林氏木业家具旗舰店
477977,202106,681567315,公主街潮流女鞋
572398,202108,681567315, 公主街潮流女鞋
429528,202106,840057916,制服厂家直销
362537,202106,3237017981,安徽富翱家具直销店
87,202107,3237017981,安徽富翱家具直销店
644785,202108,3237017981, 安徽富翱家具直销店
45872,202107,2805243844,u[2805243844]
282852,202109,3237017981, 安徽富翱家具直销店
292414,202109,703253474, 女王范欧美风
356945,202106,38916427,铁太郎厨具商城
3475,202107,3117188850,诚信精品店5188
597994,202108,3117188850, 诚信精品店5188
431622,202106,3117188850,诚信精品店5188
457728,202106,1985465923,乐焙尚
489737,202106,279753790,今晨网店印刷用品直销
540494,202108,60045548,3Cdiy大杂兔饰品配件
503582,202108,34558812, 瞧赢高端男装品牌店
144902,202107,695998399,俊娇小店
222110,202109,887898568, 上海瑶泉泵阀直销店
465515,202106,371184970,品牌瓷砖厂家直销
526058,202108,695998399, 俊娇小店
55809,202107,1059271990,恋上你的壳
159834,202108,2257387120,欣冉旗舰店
466702,202106,824284334,深圳宏晖五金制品
412790,202106,835295004,Top餐具工厂直销批发
158071,202108,685563493,全友家居官方旗舰店
166993,202106,2204129424958,淮猪旗舰店
164370,202107,2257387120,欣冉旗舰店
214274,202109,695998399, 俊娇小店
233229,202109,3419913762, 雅萱干货直销店
408922,202106,20003478,优思居爱家惠生活
100895,202107,2423083528,杰利奥五金厂家直销
284820,202109,4057196077,潮流男女商铺
171398,202106,2257387120,欣冉旗舰店
194017,202109,1691788071,金可儿旗舰店
474724,202106,202604311,飞博士白板官方店
170341,202106,4143124185,mrevcon艺先生旗舰店
98095,202107,20003478,优思居爱家惠生活
87555,202107,3336472961,爱华尚珠宝官方店
397021,202106,3336472961,爱华尚珠宝官方店
482113,202106,2200523936503,d[s567826317]
168802,202107,685563493,全友家居官方旗舰店
456329,202106,2206336316032,好物优选工厂店
25462,202107,2206336316032,好物优选工厂店
484842,202106,1059271990,恋上你的壳
412103,202106,43050952,9块9优选和田玉
239656,202109,2200726370275,u[2200726370275]
605112,202108,2014346599, 今晚我陪你
504604,202108,852362136, 大大兵人批发零售
552012,202108,4028328930,海容堂官方企业店
477930,202106,12510830,d[s33163535]
49556,202107,12510830,d[s33163535]
540686,202108,12510830,d[s33163535]
23572,202107,4028328930,海容堂官方企业店
144355,202107,39878557,三荷日用品直销店
184018,202109,1690155131, 思涵网络科技直营店
567092,202108,279753790, 今晨网店印刷用品直销
502095,202108,2197401205, 倾城芭蕾
365887,202106,2197401205,倾城芭蕾
7916,202107,2197401205,倾城芭蕾
613559,202108,3336472961,爱华尚珠宝官方店
507121,202108,2206336316032,好物优选工厂店
4462,202107,1941609092,绥芬河海之坤经贸有限公司
622711,202108,1941609092,绥芬河海之坤经贸有限公司
646366,202108,2147883693, HexMeow
59601,202107,2147883693,HexMeow
355435,202106,2322065444,吴江锦程标识
653025,202108,1098894730, d[s112928684]
14947,202107,1098894730,d[s112928684]
399001,202106,1098894730,d[s112928684]
65778,202107,2201639458494,豪多科技有限公司
363358,202106,2423083528,杰利奥五金厂家直销
1590,202107,2558614632,毛巾礼盒团购批发
465683,202106,2558614632,毛巾礼盒团购批发
500459,202108,2558614632,毛巾礼盒团购批发
566307,202108,2599902885,专业 祛斑护肤行家
111638,202107,2599902885,专业 祛斑护肤行家
50233,202107,2431259096,艾尚美韩版女装优品店
442179,202106,2431259096,艾尚美韩版女装优品店
524157,202108,2431259096, 艾尚美韩版女装优品店
478956,202106,2624211259,香泽珠宝
13066,202107,2624211259,香泽珠宝
211253,202109,648629218, MGD潮流女装
339419,202106,60045548,3Cdiy大杂兔饰品配件
35770,202107,2461129043,鑫晨彩印
408088,202106,2461129043,鑫晨彩印
576730,202108,2461129043, 鑫晨彩印
216532,202109,2197401205, 倾城芭蕾
142862,202107,923607929,单身狗鸽市
438720,202106,923607929,单身狗鸽市
124653,202107,479050729,补水皇后合伙人
343808,202106,479050729,补水皇后合伙人
579333,202108,479050729, 补水皇后合伙人
169822,202106,143584903,林氏木业家具旗舰店
288668,202109,353456302, 裴氏工厂直销
434666,202106,2201639458494,豪多科技有限公司
631527,202108,2201639458494,豪多科技有限公司
244036,202109,2206384590783,红星美凯龙官方旗舰店
371250,202106,696657753,创彩数码
503772,202108,696657753, 创彩数码
317915,202109,1098894730, d[s112928684]
292029,202109,2206918125868, 金凯莱床垫实价店
486927,202106,3077579808,中拳王工厂官方店
477774,202106,1859331596,创美科技6D高端接发批
108956,202107,1750982428,美阳手套厂
299011,202109,2923941706, 安平远诚刺钉厂
185746,202109,2119770686,都豪旗舰店
520946,202108,1828005130, d[s149071041]
537169,202108,2791333698, 电吉他总汇
470652,202106,1870186234,成都川都酒瓶包装厂
479400,202106,1828005130,潮男地带8男装
55158,202107,1870186234,成都川都酒瓶包装厂
606058,202108,2624211259, 香泽珠宝
369998,202106,2866150425,u[2866150425]
540479,202108,2877804366,和式家居生活椅
53758,202107,2866150425,u[2866150425]
147294,202107,1727182970,PEACE URAXD
103616,202107,2877804366,和式家居生活椅
532201,202108,2866150425,u[2866150425]
602706,202108,856821246, 越发吊粒
206256,202109,2145374869, 工控折扣销售
393087,202106,2147883693,HexMeow
484169,202106,791303252,济南驰鑫重卡天然气配
203168,202109,102180221, 成科光伏店
332508,202109,2754444179, d[s143939824]
60098,202107,1736504838,玖玲服饰
375472,202106,1736504838,玖玲服饰
532408,202108,1736504838, 玖玲服饰
505876,202108,2145374869, 工控折扣销售
394327,202106,3174745773,浙江康凯母婴
93610,202107,3174745773,浙江康凯母婴
427662,202106,1752577419,alijoint小铺
134275,202107,1752577419,alijoint小铺
64840,202107,2447829745,鸿壶韵紫砂艺术店
428533,202106,2880283962,思妮理容
186251,202109,262245906, 玉春木业
572695,202108,1870186234, 成都川都酒瓶包装厂
550836,202108,840057916, 制服厂家直销
127294,202107,2182789374,d[s112313635]
461942,202106,4052664042,优品质量 精选优货
565194,202108,4052664042,优品质量 精选优货
13598,202107,4052664042,优品质量 精选优货
553297,202108,2176591311, 复印机碳粉
613660,202108,81675525, 温州中航科技批发直销
543217,202108,3071936599,迈烁科技
609412,202108,3100492026, s[d e22err25959606]
382441,202106,141110524,喜乐庆创意庆典
134866,202107,2176591311,复印机碳粉
84303,202107,1700248899,柯莱雅
476302,202106,2207896077577,u[2207896077577]
477982,202106,4226295417,u[4226295417]
134261,202107,4226295417,u[4226295417]
596513,202108,4226295417,u[4226295417]
415872,202106,1941609092,绥芬河海之坤经贸有限公司
58223,202107,2880283962,思妮理容
511893,202108,923607929, 星城鸽市2
88738,202107,279753790,今晨网店印刷用品直销
635301,202108,67160922,大梅子日代1号店
358037,202106,2904568983,臻瑅芳香
616305,202108,1717234458, 河北华美保温建材
513662,202108,1902999772, 双跃毛毡制品厂
346439,202106,1902999772,双跃毛毡制品厂
17142,202107,1129541879,山东临沂硕扬门业
9742,202107,1902999772,双跃毛毡制品厂
428063,202106,1129541879,山东临沂硕扬门业
493980,202106,1750982428,美阳手套厂
459297,202106,1700248899,柯莱雅
361868,202106,2176591311,复印机碳粉
477571,202106,3026795919,铭浩石膏模具厂
16346,202107,2061239010,正方水泵风机
208162,202109,1736504838, 玖玲服饰
432018,202106,3337698391,尚尚签电子商务丶
36524,202107,81675525,温州中航科技批发直销
555696,202108,1752577419, 欧文数码店
603710,202108,2754444179, d[s143939824]
324866,202109,2199743738, 线束胶带厂总汇批发
394125,202106,3235224002,四季净源官方企业店
483622,202106,102180221,成科光伏店
372047,202106,2228785579,连球钓具厂家
470352,202106,2033752385,浩翰水泵风机电机
355507,202106,2877804366,和式家居生活椅
423113,202106,2937247345,立诺公共空间
93598,202107,2033752385,浩翰水泵风机电机
478437,202106,1873807113,仙姿少女美妆
440246,202106,850678780,山东琳赛健身器材厂家
109311,202107,850678780,山东琳赛健身器材厂家
425940,202106,67160922,大梅子日代1号店
136349,202107,856821246,越发吊粒
427406,202106,856821246,越发吊粒
123774,202107,696657753,创彩数码
202453,202109,658298344, 十周年庆福利购
36177,202107,787469012,后祈之秀
385357,202106,787469012,后祈之秀
628547,202108,2061239010, 正方水泵风机
67129,202107,904362856,d[s72401829]
397785,202106,904362856,d[s72401829]
479417,202106,1600064639,d[s103269684]
359854,202106,2250828342,花本澜
12002,202107,901674411,上海洛林办公家具
49538,202107,803359175,手机壳diy店铺定制
405000,202106,803359175,手机壳diy店铺定制
590726,202108,3337698391, 尚尚签电子商务丶
377543,202106,1824534369,心心睡衣服饰
547658,202108,102180221, 成科光伏店
607837,202108,1691815014, 翡翠之家2号店
585392,202108,1750982428, 美阳手套厂
394191,202106,914174939,活力天使服饰
482899,202106,520003780,精美箱包皮具店
29790,202107,363306256,蔓之研正品实体店
201013,202109,1627473180,居然之家官方旗舰店
171725,202106,2201498506788,虾选旗舰店
50979,202107,2791333698,电吉他总汇
354786,202106,2791333698,电吉他总汇
269041,202109,502583797, 华中精密仪器仪表店
478913,202106,1114804472,YY家服饰
618183,202108,502583797, 华中精密仪器仪表店
508941,202108,831002291, ManDi曼的婚纱礼服
121651,202107,2904568983,臻瑅芳香
431924,202106,835876582,依利富达
451287,202106,483390078,博鑫摩配
642443,202108,3469983144, 憬城商贸
310607,202109,41586162, 领达通风设备厂家直销
73182,202107,102180221,成科光伏店
371439,202106,577543419,金瑞利家居
70095,202107,831002291,d[s70568845]
618185,202108,503396792, 博宏电气商城
113507,202107,1873807113,仙姿少女美妆
544828,202108,901674411,上海洛林办公家具
524911,202108,304170785, 钱塘3012阿丰达精品男
506880,202108,1700248899, 柯莱雅
178377,202109,2423083528, 杰利奥五金厂家直销
457706,202106,224778897,u[224778897]
228915,202109,3100492026, s[d e22err25959606]
316638,202109,3174758061,战地精英迷彩品牌店
144489,202107,3071936599,迈烁科技
477185,202106,304170785,钱塘3012阿丰达精品男
17242,202107,1114804472,YY家服饰
497192,202106,758609464,d[s72817202]
25363,202107,2937247345,立诺公共空间
118687,202107,3100492026,s[d e22err25959606]
355282,202106,3100492026,s[d e22err25959606]
424333,202106,603282456,d[s63749696]
134772,202107,603282456,d[s63749696]
522948,202108,603282456, d[s63749696]
308249,202109,876018327, 北京京宏达货架
464808,202106,353456302,裴氏工厂直销
568593,202108,883843184, 必拓家居店
193282,202109,126025521, 鹏程船舶通讯电子设备
47773,202107,3337698391,尚尚签电子商务丶
303909,202109,304170785, 钱塘3012阿丰达精品男
612427,202108,1658334921, 精品工坊 工厂店
227299,202109,1917047079,applestore官方旗舰店
365553,202106,503396792,博宏电气商城
45466,202107,1809481679,赫玛士顿家具
39388,202107,758609464,d[s72817202]
100496,202107,585600928,私人定制专供店
608472,202108,10764692, 锐动体育-拥抱健康 拥
374661,202106,363306256,蔓之研正品实体店
653561,202108,863198694,鑫卓五金
376377,202106,3280378767,南城小铺分号
550799,202108,758609464, d[s72817202]
243001,202109,1114840673, d[s101738146]
109530,202107,840057916,制服厂家直销
327164,202109,603282456, d[s63749696]
89103,202107,3857606302,复印机打印机批发
84161,202107,304170785,钱塘3012阿丰达精品男
129523,202107,3948910476,时尚男女鞋专属店
361755,202106,3883617499,我是认真的小鑫
492052,202106,3948910476,时尚男女鞋专属店
104664,202107,2206422448233,爱尚包库
428169,202106,2206422448233,爱尚包库
204081,202109,856821246, 越发吊粒
29222,202107,3997374961,慕雅美妆馆
16448,202107,4110674904,易鱼826商贸
382595,202106,4152963561,越仁家具
100495,202107,503396792,博宏电气商城
383945,202106,475562086,生香记官方企业店
416219,202106,585600928,私人定制专供店
523963,202108,4014436410,树人游乐
122334,202107,1911527607,采泥工陶瓷生活馆
343349,202106,4108405465,鲁班百货店
395503,202106,892583562,北极神貂
407263,202106,3888296602,西朵音乐有限公司
66363,202107,1859331596,创美科技6D高端接发批
259606,202109,850678780, 山东琳赛健身器材厂家
534686,202108,850678780, 山东琳赛健身器材厂家
118177,202107,3888296602,西朵音乐有限公司
298100,202109,503396792, 博宏电气商城
377450,202106,1779800588,小叮当报平安签到
628070,202108,1779800588, 小叮当报平安签到
231043,202109,572774264, 新杭派外12
140125,202107,520003780,精美箱包皮具店
558772,202108,4108405465,鲁班百货店
7786,202107,10764692,锐动体育-拥抱健康 拥
442953,202106,10764692,锐动体育-拥抱健康 拥
127652,202107,4014436410,树人游乐
651713,202108,129391874, 泉旺国际
215813,202109,2016979594, 视宇视觉
137620,202107,3883617499,我是认真的小鑫
67834,202107,2200637020127,名流休闲时尚
622644,202108,4076677113,乔耐克斯特DYF016
85744,202107,2564976141,梦之家家居体验馆
360865,202106,2564976141,梦之家家居体验馆
393884,202106,3085255247,d[s364356727]
126166,202107,3085255247,d[s364356727]
394691,202106,2200637020127,名流休闲时尚
394040,202106,2200656676760,u[2200656676760]
640588,202108,3301510434, 鲜果一哥
355640,202106,3301510434,鲜果一哥
49444,202107,3301510434,鲜果一哥
382504,202106,4260244021,海内外品牌连锁坊
567687,202108,1859331596, 创美科技6D高端接发批
339641,202106,3857606302,复印机打印机批发
172550,202106,723261721,朵琪家居旗舰店
409967,202106,861165253,匠心之家饰品
178784,202109,92688455,李宁官方网络旗舰店
392300,202106,4002491998,d[s257746969]
611842,202108,4002491998,d[s257746969]
134750,202107,4002491998,d[s257746969]
54197,202107,41586162,领达通风设备厂家直销
621980,202108,2200792618844,无极限草本折扣销售店
581707,202108,2206463716339,锐刻财税公司
54816,202107,2206577869365,卫厚母婴用品
362172,202106,1911527607,采泥工陶瓷生活馆
135165,202107,371184970,品牌瓷砖厂家直销
120785,202107,2200792618844,无极限草本折扣销售店
598078,202108,660052217, 樟树港辣椒直销
2404,202107,934381,薇安萧の潮妆店
158314,202108,92688455,李宁官方网络旗舰店
285905,202109,2206664080624,wj工厂五金百货
303833,202109,2210510920300,美丽橱窗a
166525,202106,1627473180,居然之家官方旗舰店
651305,202108,816954401, 乐陶陶酒店用品
137575,202107,2522394695,浩然珠宝二号
554075,202108,585600928, 私人定制专供店
307990,202109,840057916, 制服厂家直销
560902,202108,116297440, 沐语轩阁佛缘
60319,202107,116297440,沐语轩阁佛缘
411342,202106,116297440,沐语轩阁佛缘
146815,202107,97500370,苍山狼精品男装
69546,202107,25090475,Aimee Baby 品质童品
557730,202108,25090475, Aimee Baby 品质童品
167144,202107,92688455,李宁官方网络旗舰店
382755,202106,41586162,领达通风设备厂家直销
137438,202107,58840375,火凤凰动力
383856,202106,2206577869365,卫厚母婴用品
89589,202107,2286629631,小庆精品百货
633960,202108,97500370, 苍山狼精品男装
266378,202109,97500370, 苍山狼精品男装
550008,202108,2286629631, 小庆精品百货
155048,202107,2206463716339,锐刻财税公司
422886,202106,2206516927779,东莞市天茗茶业
639258,202108,2423083528, 杰利奥五金厂家直销
85281,202107,2540914327,恩妮诗美甲品牌直销店
454732,202106,50983440,居家家您身边的居家伴
134740,202107,158297118,LEEPOP
479390,202106,158297118,LEEPOP
602314,202108,934381, 薇安萧の潮妆店
322859,202109,2209521114837, 无微时尚服装城
432269,202106,1868162021,老家果园直销
161153,202108,761961234,荣爵家居旗舰店
617339,202108,2540914327, 恩妮诗美甲品牌直销店
418223,202106,58840375,火凤凰动力
346457,202106,1776742799,森耐美厂家直销店
132189,202107,1776742799,森耐美厂家直销店
513193,202108,1776742799, 森耐美厂家直销店
115991,202107,131881282,徐州天骄家居
463683,202106,131881282,徐州天骄家居
503821,202108,53999798,GISOOL
4405,202107,53999798,GISOOL
497732,202106,2206463716339,锐刻财税公司
125313,202107,72588749,三玄问神古今旺运
597174,202108,72588749, 三玄问神古今旺运
492682,202106,72588749,三玄问神古今旺运
403423,202106,53999798,GISOOL
175935,202109,11915688, 电商B303(原1117)
181679,202109,53999798,GISOOL
337146,202109,716249493, 家装建材直销店
54837,202107,2200790052162,远重企业官方店
631297,202108,3032579446,STARESSO官方品牌店
391742,202106,2540914327,恩妮诗美甲品牌直销店
600881,202108,58840375, 火凤凰动力
169624,202106,92688455,李宁官方网络旗舰店
26102,202107,3032579446,STARESSO官方品牌店
615656,202108,1761679366, 宝宝鞋工厂直销店
24725,202107,1761679366,宝宝鞋工厂直销店
226559,202109,55705628, 杰众正品进口数控刀具
638111,202108,716249493, 家装建材直销店
28047,202107,716249493,家装建材直销店
99075,202107,47531095,新百伦直播店
291821,202109,2206678064571,诺尔逊官方企业店
581240,202108,55705628, 杰众正品进口数控刀具
440858,202106,716249493,家装建材直销店
423999,202106,55705628,杰众正品进口数控刀具
296525,202109,33249579, 鸿运达电梯配件
66829,202107,55705628,杰众正品进口数控刀具
22180,202107,67160922,大梅子日代1号店
181215,202109,4292493945, 海绵小宝折扣店
387930,202106,592030667,碧晶阁水晶殿
599484,202108,4041602841, 振林果园直销店
576117,202108,35912077, 盛世铝业
108798,202107,4057275107,豆大哥的漂亮店
516957,202108,859910669, 厂家直销男鞋馆
39153,202107,729593684,藏无缺
341383,202106,729593684,藏无缺
368763,202106,3502007438,英国跨境官营直销店
114793,202107,49347430,温州康宏电子直销
294769,202109,2206367872254,忘掉你的怀抱抱
494586,202106,934381,薇安萧の潮妆店
289454,202109,748254203, 莹凯丽私人定制
562077,202108,49347430, 温州康宏电子直销
490456,202106,49347430,温州康宏电子直销
172935,202109,2208066437904,二七百宝袋
515635,202108,1837465723, 萌哒哒暖宝厂家直销
477798,202106,2209352445100,大梅子日代2号店
553743,202108,1968391380, 深圳虹泰电子厂家直销
341456,202109,859910669, 厂家直销男鞋馆
456569,202106,129391874,泉旺国际
439958,202106,4057275107,豆大哥的漂亮店
258105,202109,2200648961350,百润生活商行
112778,202107,137070580,亘昌贸易强磁铁批发
475303,202106,137070580,亘昌贸易强磁铁批发
235749,202109,2208851839805, 天天特惠居家生活用品
179295,202109,2200784401811, 芸芸百货IIi
256641,202109,2209510288539, 桃子内衣阁
264320,202109,2209792756169,好运来精选的小店
211587,202109,2206342251685,爱情已不完美呢
166752,202106,1776456424,中国移动官方旗舰店
318935,202109,2210491863740,居家尚物
235987,202109,2210361303247,居家派7号的小店
194523,202109,2211405593145, 欢乐玩具誠
254588,202109,2209927862131,one一品城
275364,202109,2210447877622,小鱼仔儿的店
235993,202109,2210554474396, 居家男装城
212800,202109,2210549862070,居家服装城
322657,202109,2208876937397, 永泰海的店
329038,202109,2208028812428, 南极人百旺家纺店
287436,202109,2210921700319,fashion潮男店
251484,202109,2208864262415, 黑猫居家百货
256635,202109,2209274935771, 宁采臣生活馆
336265,202109,2211425104249, 居家内衣城
177216,202109,2210267813879,难道单押不算押
254358,202109,2208757161363, 金灿衣橱
279319,202109,2211477609810, 憨憨女装城
339383,202109,2207959074866, 莫莉斯杂货铺
235958,202109,2209484045517, one一品楼
336037,202109,2210223337978,云长很长的小店
247464,202109,2208020790832, 南极人小铭铭生活馆
315249,202109,2206446380571,常手李商贸
334398,202109,2206358582303,纤梦服饰用品精品店
193330,202109,2206354887236,平步扶摇摇
243587,202109,2201220450580, 岚岚生活馆
279243,202109,1088449809,鑫源精选百货
224560,202109,2208738192986, 楣阁内衣服饰品质店
309829,202109,2208021467568, 珍臻服饰内衣店
247696,202109,2208826238962,厦门由嘉贸易的小店
242138,202109,2919034812,铂株品质店
240119,202109,2206339850757,空景孤忧人心
246550,202109,2204178733257,一百万各可能
316213,202109,2210369162527, 居家派2号的小店
265837,202109,4230293208,tb419615478的小店
182027,202109,2207815419862,安居佳日用百货
193329,202109,2206343937161,烟雨梦兮财
271346,202109,1773026003, 蜗牛的杂货铺
283049,202109,2210555546385,居家鞋业城
329834,202109,687883218, 精彩商贸
310282,202109,2209528288176, 鑫俭4108
292534,202109,2209449801183, 诗然2739
305688,202109,2209507592668, 憨憨日用品馆
269788,202109,823259690,妙趣家日用百货
314942,202109,876677292, d[s101150721]
237755,202109,2211457280270, 尚物局二店
304052,202109,2211536306202, 哗哗哗啦啦的小店
286171,202109,2206393957722,十月酒馆虹
264956,202109,2206366718359,服务态度特别好
307840,202109,2200696320084,卡比逗儿童私人定制
164423,202107,1776456424,中国移动官方旗舰店
292544,202109,2209690809964,小胖纸超市的小店
273103,202109,2209250753293,敌机来洗的小店
212807,202109,2210875395737, 啊杨百货铺子
262100,202109,2210232891497,林被折扣
187225,202109,902921074, 雨晨百货联盟
327531,202109,2211024047337, 三双生活馆
310286,202109,2209672469478, 火纳百货店
287428,202109,2210581669382, 8013生活馆
184090,202109,2209329229009,巨巨京商贸的小店
204791,202109,398202786, 杨杨全球购
224608,202109,2210121828513,一叶草折扣店
201733,202109,1769377969,只想梦1的小店
299633,202109,2210315731210,凤飞百货
301710,202109,2580919206, 珍珠琼姐
45419,202107,96947239,大客户批发
315965,202109,2208531565180,田西的小百货
280501,202109,2060329616, 俄罗斯琥珀之家
217080,202109,2987759801, 弥森臻品
273105,202109,2209295742743,玛妙真商贸的小店
200789,202109,2210333172169,圈圈的贸易部0085的小店
224811,202109,2210692681939,YQ生活馆
237548,202109,2210379533628,各期贸易部085
251688,202109,2209314467450, wp品质严选
187513,202109,2209088338072, 厂家直销No9
283045,202109,2210337488501,大嗒百货
338826,202109,1119520487, 麦子日常家居馆
273342,202109,2210695734785, 百货大牌
221167,202109,2210027752866,日用品潮流
223627,202109,2206368802625,南岸青栀佛
235979,202109,2210077772158,潮铺卡西
268693,202109,2209673880019, 金纳贸易百货
194317,202109,2210523868638,小小的贸易025
288763,202109,673374942, 清清日用馆
299720,202109,3434201550, 哆哆熊玩具
225934,202109,2208388386706, 厂家直销店NO5
214398,202109,2210137582259,丹丹的小网店03
298460,202109,2206378326189,墨羽才
217340,202109,592030667,碧晶阁水晶殿
184536,202109,2212314011881,建筑工程热卖
271702,202109,2669981083, 小云哥壹号店
318456,202109,2208041504982,小叮当の小超市
261833,202109,2208327263216, 厂家直销店NO1
235989,202109,2210446730484,居家派13号的小店
312329,202109,3300746743, 灰灰百货联盟
182958,202109,11704387, 东京新视界
178445,202109,3899027262, 广百百货店
187495,202109,2208672169879,妙趣屋家居日用
200797,202109,2210542510286,纯良百货店
205981,202109,3464740155,权斯百货点
334702,202109,2345182881,今天想吃点啥
305718,202109,2210408384712,猪猪の优品家纺小店
226387,202109,2210387356372,奥优特贸易的小店
336036,202109,2210146064163,新三叶草折扣店
207247,202109,2208485781973, 老谢ccc
230917,202109,2209409568560,志创凊商贸的小店
275211,202109,2919350948,石力派翡翠1号
318671,202109,2208519521785,土纳百货店
260463,202109,264442339, 高端轻奢居服
278851,202109,2208385751832, 厂家直销店NO4
270969,202109,1697828969, 你好生活馆呀
203517,202109,2202356721812, 木木夕家纺
317392,202109,1043349311, 精品百货厂家直销店
299163,202109,2208031172719,致孰梦商贸
255804,202109,3175485648, TWK百货
246673,202109,4006721388,娜达维拉旗舰店
326598,202109,2544366019, 盛世精品百货
256412,202109,2208373546995, 厂家直销店NO2
186912,202109,2206466224956,厚胡红商贸
204909,202109,2209461418691,畅光凊商贸的小店
299625,202109,2210027312704,TP爱尚生活馆
313801,202109,2022595930, 良品品百货店铺
322766,202109,60153243,百家欢乐购
335154,202109,2209407458340, 青柠严选店
207975,202109,2210188174953,馒头哥宠物用品
275379,202109,2210840181002, 鸟鸟折扣店
327268,202109,2208564737705,普瑞小店
208777,202109,792453644, 优美美家居优选
329276,202109,2206367863771,任凭寂寞沸腾米
264308,202109,2209484746065,鑫宏凊商贸的小店
305906,202109,2210539936678,啊哈分商行的小店
336049,202109,2210459011949,恬恬的贸易085
182731,202109,2210902578248,小马哥贰号店的小店
283038,202109,2210175369997,升升的小网店03
322892,202109,2210418077032,桂英百货小商品
333627,202109,96467280,正义之光呜呼啦呼
184320,202109,2211262001548,tb2014112788的小店
179187,202109,4189824512,d[s340380211]
224612,202109,2210228292921,咪咪的生活馆
238533,202109,3358201380,班民欧凯百货
239181,202109,2547611825, 百香聚缘
